sale_date,product_category_name,order_units,unit_price,customer_state
2017-09-12,esporte_lazer,1,29.0,RJ
2017-06-09,fashion_bolsas_e_acessorios,1,49.0,SP
2018-03-13,cool_stuff,1,215.0,SC
2018-01-16,telefonia,1,39.99,MG
2017-07-20,casa_conforto,2,29.0,RS
2017-05-08,utilidades_domesticas,1,33.0,SP
2018-02-15,informatica_acessorios,2,68.9,SP
2017-06-29,cama_mesa_banho,1,205.0,RS
2017-10-24,esporte_lazer,1,69.9,SP
2018-01-03,papelaria,1,79.0,GO
2017-02-09,moveis_escritorio,1,699.99,RJ
2018-01-05,relogios_presentes,1,173.99,SP
2018-08-04,papelaria,1,105.9,MG
2017-11-01,brinquedos,1,149.9,GO
2018-06-24,cama_mesa_banho,1,147.13,MG
2018-06-24,cama_mesa_banho,1,73.9,MG
2018-06-24,cama_mesa_banho,1,139.9,MG
2017-12-22,consoles_games,1,24.5,SP
2018-04-07,eletrodomesticos,1,40.0,SP
2017-04-17,automotivo,1,169.0,SP
2018-06-19,audio,1,14.9,MT
2018-02-22,informatica_acessorios,1,79.79,ES
2018-01-07,perfumaria,1,53.99,MG
2017-08-08,esporte_lazer,1,55.9,PE
2018-01-18,brinquedos,1,41.99,ES
2018-07-04,esporte_lazer,1,33.49,SP
2018-01-22,esporte_lazer,1,135.0,RJ
2017-09-25,fashion_bolsas_e_acessorios,1,12.99,SP
2018-03-05,cama_mesa_banho,1,135.0,SP
2018-04-22,bebidas,1,58.0,SP
2018-07-29,relogios_presentes,1,504.0,ES
2017-11-23,informatica_acessorios,1,841.5,SP
2017-07-22,eletrodomesticos,1,19.9,SP
2018-01-15,telefonia,1,688.0,SP
2018-04-09,brinquedos,1,199.99,SP
2018-08-16,cama_mesa_banho,2,56.99,PR
2018-01-11,cama_mesa_banho,1,86.9,RO
2018-05-09,cama_mesa_banho,1,84.0,SP
2018-02-25,automotivo,1,27.9,CE
2018-08-17,utilidades_domesticas,1,115.0,SP
2017-10-23,beleza_saude,1,109.9,AP
2018-06-14,informatica_acessorios,1,52.99,MG
2018-06-16,utilidades_domesticas,1,129.0,MG
2018-01-10,fashion_underwear_e_moda_praia,1,59.9,SP
2017-07-28,beleza_saude,1,49.99,RS
2018-04-15,beleza_saude,1,599.0,RJ
2018-03-14,eletronicos,1,15.0,RJ
2017-11-11,moveis_decoracao,1,112.5,BA
2017-12-20,esporte_lazer,1,55.0,PR
2017-06-02,cool_stuff,1,2649.0,SP
2018-01-06,utilidades_domesticas,1,89.18,SP
2017-11-27,casa_conforto,1,89.9,RS
2017-11-27,cama_mesa_banho,1,89.9,RS
2017-06-19,ferramentas_jardim,1,189.9,MG
2017-09-28,telefonia,1,283.2,BA
2018-08-21,fashion_bolsas_e_acessorios,1,59.0,MG
2017-08-09,cama_mesa_banho,1,151.99,SP
2017-11-26,telefonia,1,14.9,SP
2017-07-14,beleza_saude,1,89.99,PE
2017-11-11,esporte_lazer,1,43.2,RJ
2017-02-05,moveis_decoracao,1,148.0,SP
2018-02-06,perfumaria,1,171.77,PR
2017-04-27,utilidades_domesticas,1,594.21,PB
2017-12-12,instrumentos_musicais,1,575.9,SP
2018-01-27,eletroportateis,1,549.9,ES
2017-01-26,moveis_decoracao,2,99.0,DF
2017-09-17,cool_stuff,1,304.9,PR
2018-04-03,climatizacao,1,35.9,SP
2017-05-02,automotivo,1,119.9,MA
2017-10-02,brinquedos,1,149.9,SC
2018-03-06,informatica_acessorios,1,589.0,SP
2017-09-08,utilidades_domesticas,1,43.0,SP
2018-06-14,beleza_saude,1,39.9,SP
2018-01-28,bebidas,1,47.49,RJ
2017-09-30,ferramentas_jardim,1,189.9,MG
2017-03-22,relogios_presentes,1,30.9,DF
2018-02-08,informatica_acessorios,1,86.6,SP
2018-01-26,moveis_escritorio,3,79.99,RJ
2018-03-19,dvds_blu_ray,1,24.9,AL
2017-11-20,telefonia,1,129.9,PA
2018-05-11,utilidades_domesticas,1,44.99,SP
2017-12-04,moveis_decoracao,3,106.0,SP
2018-05-09,automotivo,1,90.0,SP
2017-03-30,cama_mesa_banho,3,24.9,MG
2017-11-24,construcao_ferramentas_construcao,1,19.97,SP
2017-12-02,beleza_saude,1,29.9,SP
2018-06-17,construcao_ferramentas_construcao,1,149.99,RJ
2017-08-31,cool_stuff,1,48.9,SP
2018-04-17,cama_mesa_banho,1,221.99,SP
2017-09-20,informatica_acessorios,1,38.9,BA
2017-03-13,informatica_acessorios,2,219.5,SP
2017-09-25,brinquedos,1,44.99,SP
2017-07-26,moveis_decoracao,1,49.0,ES
2018-05-19,relogios_presentes,1,99.0,SP
2018-07-21,beleza_saude,3,29.9,ES
2018-03-07,moveis_decoracao,2,35.0,SP
2017-03-29,utilidades_domesticas,2,5.0,SC
2018-07-25,informatica_acessorios,1,12.88,SP
2017-10-14,moveis_decoracao,1,250.0,RS
2018-05-17,relogios_presentes,1,29.0,RS
2017-11-24,cama_mesa_banho,1,116.9,RJ
2018-08-27,utilidades_domesticas,1,49.9,MG
2018-06-15,utilidades_domesticas,1,43.98,SP
2017-07-19,cool_stuff,1,39.9,SP
2017-12-17,moveis_decoracao,1,250.0,SP
2017-07-26,telefonia,1,59.9,SP
2017-12-03,brinquedos,1,86.99,PR
2018-07-31,esporte_lazer,1,299.0,SP
2018-04-12,beleza_saude,1,55.49,SP
2018-08-01,moveis_decoracao,1,269.9,SP
2018-05-27,cama_mesa_banho,1,239.9,RS
2017-10-12,cool_stuff,1,119.99,SP
2018-07-11,perfumaria,1,33.9,SP
2017-06-03,beleza_saude,1,329.99,MG
2017-08-08,eletrodomesticos,1,91.45,SP
2018-01-14,bebes,1,59.9,GO
2018-07-01,pet_shop,1,59.0,SP
2017-03-31,esporte_lazer,1,13.5,RJ
2017-12-12,consoles_games,2,38.9,GO
2017-12-26,cama_mesa_banho,1,135.0,RJ
2018-04-16,construcao_ferramentas_iluminacao,1,120.0,SP
2018-04-29,utilidades_domesticas,1,28.9,SP
2017-05-17,fashion_bolsas_e_acessorios,1,30.0,MG
2017-05-17,fashion_bolsas_e_acessorios,1,24.9,MG
2017-08-03,informatica_acessorios,1,18.9,PR
2018-02-10,cama_mesa_banho,1,86.9,SP
2017-08-08,beleza_saude,1,459.9,SP
2017-11-25,ferramentas_jardim,1,99.0,ES
2018-07-22,beleza_saude,1,100.99,GO
2018-01-12,pet_shop,1,21.9,MG
2017-09-06,informatica_acessorios,1,339.0,SP
2018-06-25,telefonia_fixa,2,77.9,SP
2018-03-23,telefonia,1,29.99,SP
2018-03-29,informatica_acessorios,1,84.89,SP
2018-08-10,pet_shop,1,29.9,DF
2018-04-25,pet_shop,1,168.8,RJ
2017-03-30,cool_stuff,1,79.9,MG
2017-03-27,telefonia,2,119.99,RJ
2017-09-28,pet_shop,1,15.0,MG
2018-02-01,telefonia,1,19.9,SP
2018-06-11,perfumaria,1,85.9,MG
2018-02-28,esporte_lazer,1,119.8,PR
2018-06-17,beleza_saude,1,133.0,PE
2018-01-10,telefonia,1,48.99,RJ
2018-04-06,brinquedos,1,45.0,SP
2018-03-11,cool_stuff,1,49.9,SP
2017-03-28,cool_stuff,1,57.99,SP
2017-05-21,brinquedos,1,50.0,RJ
2018-02-21,informatica_acessorios,1,74.9,SP
2017-05-31,telefonia_fixa,1,32.99,SP
2018-01-05,sinalizacao_e_seguranca,1,28.99,BA
2018-08-07,relogios_presentes,1,75.0,SP
2017-08-07,relogios_presentes,1,95.0,SP
2017-03-24,cama_mesa_banho,1,79.9,SP
2018-04-28,ferramentas_jardim,1,2749.0,SP
2018-05-12,eletronicos,2,26.9,SP
2017-10-14,moveis_decoracao,1,12.99,SP
2017-10-14,moveis_decoracao,1,12.99,SP
2017-09-18,utilidades_domesticas,1,42.0,MG
2017-01-25,telefonia,1,22.99,SP
2017-09-15,cama_mesa_banho,3,179.9,SP
2017-11-09,relogios_presentes,1,689.99,SP
2017-06-11,eletrodomesticos,1,52.0,SP
2018-02-04,esporte_lazer,1,89.9,MG
2017-10-19,informatica_acessorios,1,159.9,SC
2018-04-07,relogios_presentes,1,589.0,SP
2017-05-25,telefonia,1,18.99,PR
2017-10-02,cool_stuff,1,70.9,MG
2018-08-13,beleza_saude,1,199.0,SP
2017-07-12,cama_mesa_banho,1,205.0,BA
2017-01-26,beleza_saude,1,49.9,RS
2017-10-13,brinquedos,1,73.76,BA
2017-06-19,informatica_acessorios,2,22.0,RJ
2017-10-31,bebes,1,154.9,MG
2017-11-24,telefonia,1,27.99,SP
2017-07-25,cama_mesa_banho,1,89.9,MT
2018-01-05,beleza_saude,1,99.99,MG
2017-12-06,fashion_bolsas_e_acessorios,1,59.9,SC
2018-06-26,informatica_acessorios,1,68.9,PR
2018-03-12,esporte_lazer,1,46.9,SP
2018-03-31,telefonia,1,29.98,SC
2018-03-31,telefonia,1,21.99,SC
2017-08-29,pcs,1,1100.0,SP
2017-10-05,casa_conforto,1,279.9,SP
2017-09-18,cama_mesa_banho,1,113.57,GO
2017-11-25,brinquedos,1,50.7,SP
2017-08-11,sinalizacao_e_seguranca,1,89.9,SP
2018-05-24,informatica_acessorios,1,19.0,SP
2018-06-11,automotivo,1,55.0,RS
2018-04-05,esporte_lazer,1,209.9,SP
2018-08-10,esporte_lazer,1,296.89,SC
2018-08-10,beleza_saude,1,159.0,AC
2017-07-18,papelaria,1,69.9,RS
2018-04-23,pet_shop,1,29.9,SP
2017-05-12,eletronicos,1,415.99,SP
2018-03-27,informatica_acessorios,1,39.9,ES
2018-05-01,utilidades_domesticas,1,150.97,RS
2018-07-19,malas_acessorios,1,158.26,MG
2017-07-10,brinquedos,1,149.99,RJ
2017-04-12,informatica_acessorios,1,207.3,SP
2018-02-22,automotivo,1,14.31,RJ
2018-01-16,cama_mesa_banho,2,43.8,SP
2017-12-01,esporte_lazer,1,12.9,SP
2017-11-24,consoles_games,1,69.0,MG
2018-02-07,moveis_decoracao,1,49.9,SP
2017-11-19,moveis_cozinha_area_de_servico_jantar_e_jardim,1,109.0,PR
2017-05-02,cine_foto,1,59.0,RJ
2017-05-21,cool_stuff,1,129.99,PR
2018-01-09,telefonia,1,38.9,SP
2018-07-03,beleza_saude,1,152.0,SP
2018-01-07,moveis_decoracao,1,93.0,SP
2018-05-14,informatica_acessorios,2,112.99,MG
2018-03-05,utilidades_domesticas,1,179.97,SP
2017-10-04,cool_stuff,1,199.0,RJ
2018-03-11,moveis_escritorio,2,116.99,MG
2017-12-01,utilidades_domesticas,4,40.5,RJ
2018-04-15,bebes,1,149.9,SC
2017-06-06,moveis_decoracao,1,58.9,SP
2017-11-04,perfumaria,1,142.5,SP
2017-04-01,moveis_sala,1,103.97,SP
2018-02-22,cama_mesa_banho,1,299.0,RJ
2017-11-25,fashion_bolsas_e_acessorios,1,99.0,MG
2017-12-27,relogios_presentes,1,229.0,SP
2018-07-29,automotivo,1,69.9,SP
2018-07-29,automotivo,1,69.9,SP
2018-03-26,automotivo,1,149.9,RJ
2018-06-15,moveis_decoracao,1,48.0,DF
2018-05-01,perfumaria,2,21.9,SP
2018-03-24,beleza_saude,1,29.9,SP
2017-05-08,beleza_saude,1,19.99,MG
2017-07-22,bebes,1,35.9,RS
2018-04-01,perfumaria,1,199.0,MG
2017-07-07,eletronicos,1,65.0,SP
2017-05-17,esporte_lazer,1,150.0,SP
2018-06-03,beleza_saude,1,110.32,SP
2017-08-22,moveis_decoracao,1,82.17,SP
2017-09-23,market_place,1,130.0,ES
2018-01-03,telefonia,1,18.9,SP
2017-12-02,perfumaria,1,118.0,CE
2018-07-18,beleza_saude,1,82.9,BA
2017-01-30,moveis_sala,1,103.99,RJ
2018-05-08,musica,1,220.0,RJ
2018-07-20,portateis_cozinha_e_preparadores_de_alimentos,1,34.9,MG
2018-07-18,brinquedos,1,38.0,SP
2017-08-02,fashion_bolsas_e_acessorios,1,69.0,SP
2017-10-22,telefonia,1,27.99,MG
2018-01-10,telefonia,2,39.99,SP
2018-01-24,esporte_lazer,1,160.0,RJ
2017-11-21,cool_stuff,1,199.0,ES
2018-07-14,eletronicos,1,9.9,GO
2018-05-03,informatica_acessorios,1,149.9,MT
2017-04-16,cama_mesa_banho,1,17.5,SP
2018-05-10,informatica_acessorios,1,43.5,MG
2018-07-29,cama_mesa_banho,1,54.99,SP
2018-06-06,utilidades_domesticas,1,85.9,SP
2017-12-08,cama_mesa_banho,1,89.9,SP
2018-06-16,ferramentas_jardim,1,69.99,SP
2018-02-06,esporte_lazer,1,107.0,MG
2017-07-06,brinquedos,2,49.9,SP
2018-06-11,alimentos,1,27.9,SP
2017-12-14,telefonia,1,25.9,RJ
2017-11-11,ferramentas_jardim,1,104.53,SP
2017-11-11,utilidades_domesticas,1,78.9,SP
2017-05-10,cool_stuff,1,132.7,DF
2017-11-03,cama_mesa_banho,1,15.9,BA
2017-01-26,moveis_decoracao,1,105.9,RS
2017-12-02,brinquedos,1,69.99,SP
2018-08-22,telefonia,1,18.9,PR
2018-02-19,malas_acessorios,1,35.9,BA
2017-10-16,instrumentos_musicais,1,59.9,SP
2017-08-30,relogios_presentes,1,159.9,RJ
2018-07-18,esporte_lazer,1,119.49,MA
2017-07-24,esporte_lazer,1,72.0,RJ
2017-07-19,cama_mesa_banho,1,24.9,SP
2018-03-19,cama_mesa_banho,1,32.9,SP
2018-01-19,moveis_decoracao,1,56.9,SP
2018-05-14,automotivo,1,59.9,MG
2018-07-07,portateis_casa_forno_e_cafe,1,795.0,RJ
2018-04-10,informatica_acessorios,1,149.0,SP
2018-07-23,informatica_acessorios,1,65.9,SP
2017-11-30,informatica_acessorios,1,199.99,SP
2018-03-21,beleza_saude,1,47.65,MS
2018-06-17,casa_conforto,1,219.0,SP
2018-02-27,informatica_acessorios,1,185.81,SE
2017-05-21,perfumaria,1,159.9,RJ
2018-05-19,beleza_saude,1,51.9,RJ
2018-08-09,esporte_lazer,1,109.7,SP
2017-11-06,cama_mesa_banho,1,69.9,SP
2018-04-18,cool_stuff,1,699.0,SP
2017-06-01,fashion_roupa_masculina,1,24.9,SP
2017-06-01,fashion_roupa_masculina,2,24.9,SP
2018-04-23,relogios_presentes,1,118.0,BA
2018-06-07,ferramentas_jardim,1,969.99,ES
2018-02-21,ferramentas_jardim,1,16.0,SP
2018-02-06,utilidades_domesticas,1,265.0,MG
2018-02-14,esporte_lazer,1,194.0,ES
2018-07-24,utilidades_domesticas,1,188.9,CE
2018-07-30,beleza_saude,1,48.99,SP
2018-03-01,bebes,1,109.9,PR
2017-11-24,perfumaria,1,56.99,SP
2018-06-24,eletronicos,1,103.9,DF
2017-11-23,automotivo,1,34.5,SP
2018-04-05,moveis_decoracao,1,174.9,RJ
2017-11-01,telefonia,1,246.62,RJ
2017-11-12,ferramentas_jardim,1,29.0,MG
2018-04-12,informatica_acessorios,1,88.0,SP
2018-04-12,informatica_acessorios,1,78.9,SP
2018-07-18,beleza_saude,1,38.0,DF
2018-02-20,relogios_presentes,1,109.9,SP
2018-08-13,utilidades_domesticas,1,69.9,SP
2017-05-07,brinquedos,1,119.9,ES
2017-12-29,fashion_bolsas_e_acessorios,1,34.9,MG
2018-03-10,esporte_lazer,1,185.0,MG
2017-12-18,automotivo,1,559.0,MG
2017-11-28,automotivo,1,1099.99,PR
2018-05-13,beleza_saude,1,14.49,ES
2017-09-22,informatica_acessorios,1,187.0,SP
2018-02-21,cama_mesa_banho,1,72.9,RJ
2018-05-14,utilidades_domesticas,1,179.0,SP
2018-01-31,perfumaria,1,79.99,SP
2017-03-16,brinquedos,1,49.9,AL
2017-07-13,utilidades_domesticas,1,52.9,SP
2017-11-15,esporte_lazer,1,119.8,ES
2017-11-15,esporte_lazer,1,69.9,ES
2017-10-09,ferramentas_jardim,1,99.0,BA
2018-06-16,pet_shop,1,265.0,MS
2017-11-24,consoles_games,1,78.99,SP
2018-03-12,telefonia,1,16.99,SC
2018-01-30,cama_mesa_banho,1,109.9,SP
2018-01-30,cama_mesa_banho,1,109.9,SP
2018-02-09,pet_shop,1,309.99,SP
2017-12-01,construcao_ferramentas_construcao,1,112.0,RJ
2018-01-08,pet_shop,2,270.0,SP
2018-07-19,cama_mesa_banho,1,56.1,RS
2017-11-25,utilidades_domesticas,1,49.9,SP
2018-07-31,eletrodomesticos,1,57.0,SP
2018-05-08,moveis_decoracao,1,119.0,PR
2018-06-21,moveis_decoracao,1,78.8,SP
2018-02-23,moveis_decoracao,1,69.9,SP
2017-12-07,esporte_lazer,1,185.0,MG
2017-11-25,utilidades_domesticas,1,52.11,PR
2018-06-23,beleza_saude,1,103.9,RJ
2017-10-11,papelaria,1,18.9,ES
2018-04-16,bebes,1,47.9,SC
2018-05-10,pet_shop,1,32.99,SP
2018-04-15,cama_mesa_banho,1,138.0,PB
2018-07-28,eletronicos,1,229.0,RS
2018-08-22,utilidades_domesticas,1,76.07,MG
2017-11-16,automotivo,1,82.99,PE
2018-08-07,fashion_roupa_feminina,1,34.99,MT
2017-11-17,ferramentas_jardim,1,89.99,RJ
2018-02-05,beleza_saude,1,49.9,PE
2018-02-18,bebes,1,39.5,PA
2017-07-13,cama_mesa_banho,1,72.0,BA
2018-08-09,informatica_acessorios,1,135.0,SP
2017-07-30,beleza_saude,1,99.9,DF
2018-04-23,perfumaria,1,228.0,RJ
2017-03-21,telefonia,1,18.99,ES
2018-06-09,utilidades_domesticas,1,28.0,RJ
2018-08-02,artigos_de_natal,1,35.0,SP
2018-08-21,esporte_lazer,1,61.0,SP
2018-08-21,esporte_lazer,1,61.0,SP
2017-10-20,cama_mesa_banho,1,69.99,MG
2018-05-07,cool_stuff,1,199.0,SP
2017-10-08,cool_stuff,1,249.9,SP
2017-10-11,brinquedos,1,86.99,SP
2018-03-04,informatica_acessorios,1,70.0,SP
2017-12-13,automotivo,1,159.99,PE
2017-07-19,informatica_acessorios,4,220.91,SP
2017-12-31,beleza_saude,1,84.99,GO
2018-01-14,automotivo,1,139.0,BA
2018-02-21,perfumaria,1,119.9,PE
2018-05-05,relogios_presentes,1,269.0,SP
2017-09-03,cool_stuff,1,109.99,RJ
2018-05-03,perfumaria,2,38.98,GO
2018-08-06,moveis_escritorio,3,69.99,SP
2017-12-11,perfumaria,1,139.9,CE
2017-12-05,esporte_lazer,2,89.9,SP
2018-02-02,cama_mesa_banho,1,45.9,ES
2018-01-03,casa_construcao,1,399.0,SP
2018-05-15,ferramentas_jardim,1,99.0,RS
2017-09-22,cama_mesa_banho,1,109.9,RJ
2018-07-14,relogios_presentes,1,139.0,SP
2018-04-01,moveis_escritorio,1,89.98,SP
2018-06-08,construcao_ferramentas_seguranca,1,99.0,RJ
2017-11-14,ferramentas_jardim,1,89.99,SP
2017-12-15,automotivo,1,16.9,SP
2017-03-01,esporte_lazer,1,129.0,SP
2017-09-21,cama_mesa_banho,1,39.9,SP
2017-06-01,cama_mesa_banho,1,89.9,SP
2017-06-01,cama_mesa_banho,1,89.9,SP
2017-10-03,telefonia,1,18.49,MG
2018-07-23,bebes,1,141.12,MG
2018-01-17,informatica_acessorios,1,70.89,SP
2018-04-08,informatica_acessorios,1,67.9,SP
2018-04-29,eletronicos,1,103.9,SC
2018-05-14,moveis_decoracao,1,118.75,PR
2017-10-14,cool_stuff,1,968.0,MG
2017-05-24,casa_conforto,1,89.9,SP
2017-02-27,esporte_lazer,1,129.0,SP
2017-11-24,brinquedos,1,49.9,SP
2017-11-17,beleza_saude,1,70.84,ES
2018-01-25,ferramentas_jardim,1,49.9,SP
2018-03-28,ferramentas_jardim,1,179.0,RJ
2018-04-10,pet_shop,2,76.0,SP
2018-05-15,relogios_presentes,1,116.9,BA
2017-11-21,informatica_acessorios,1,49.9,MG
2017-07-21,perfumaria,1,56.99,RJ
2017-08-18,fashion_bolsas_e_acessorios,1,34.9,SP
2018-07-31,moveis_escritorio,4,149.94,RJ
2018-01-08,bebes,1,700.0,SP
2017-06-19,cama_mesa_banho,1,99.9,SP
2017-11-24,utilidades_domesticas,2,72.99,RJ
2017-07-03,informatica_acessorios,1,89.0,RJ
2018-04-16,informatica_acessorios,1,61.0,SP
2017-11-15,papelaria,1,19.99,GO
2018-03-23,relogios_presentes,1,84.9,SP
2018-05-20,livros_tecnicos,1,57.89,SP
2017-12-07,informatica_acessorios,1,59.9,GO
2018-04-02,moveis_decoracao,1,25.9,RJ
2018-08-25,ferramentas_jardim,1,24.9,SP
2018-07-23,informatica_acessorios,1,22.32,GO
2018-04-05,esporte_lazer,2,45.0,MG
2017-10-30,utilidades_domesticas,1,69.9,SP
2017-08-29,bebes,1,388.0,RO
2018-08-21,informatica_acessorios,1,119.99,SP
2018-08-04,cama_mesa_banho,1,158.6,SP
2018-08-04,cama_mesa_banho,1,109.0,SP
2017-11-01,brinquedos,1,71.8,MG
2017-12-07,utilidades_domesticas,1,76.0,SP
2017-12-07,cama_mesa_banho,1,25.0,SP
2018-02-09,beleza_saude,1,149.99,MA
2018-04-02,cool_stuff,1,249.99,MG
2018-07-16,consoles_games,1,36.2,BA
2017-03-30,moveis_decoracao,1,65.9,SP
2017-12-18,consoles_games,1,24.5,RJ
2017-12-15,cool_stuff,1,166.99,SP
2017-07-18,informatica_acessorios,1,109.9,SP
2018-03-13,automotivo,1,249.99,SP
2018-04-16,moveis_cozinha_area_de_servico_jantar_e_jardim,1,149.0,SP
2017-09-23,beleza_saude,1,349.9,RJ
2017-11-20,telefonia,1,14.9,PR
2017-06-08,automotivo,1,155.75,SP
2017-10-28,consoles_games,1,518.0,PE
2017-03-01,cool_stuff,1,99.99,RJ
2018-05-05,ferramentas_jardim,1,53.9,SP
2018-04-15,papelaria,1,395.6,PR
2017-08-29,informatica_acessorios,1,279.0,SC
2018-03-25,ferramentas_jardim,1,53.9,MG
2017-03-07,beleza_saude,1,7.87,MG
2018-05-03,cool_stuff,1,181.0,PE
2018-08-01,ferramentas_jardim,1,26.0,RJ
2018-01-12,eletrodomesticos,1,26.0,SP
2018-05-20,utilidades_domesticas,1,159.49,RJ
2017-05-27,papelaria,1,48.9,MG
2018-08-04,construcao_ferramentas_construcao,1,150.0,SP
2017-09-24,consoles_games,1,319.0,SP
2017-08-27,telefonia,1,21.99,MG
2018-07-31,eletroportateis,1,89.0,MG
2018-02-02,esporte_lazer,2,129.9,RS
2018-04-25,relogios_presentes,1,99.9,RJ
2018-08-22,informatica_acessorios,1,79.99,SP
2018-01-12,informatica_acessorios,1,95.0,RO
2018-03-31,esporte_lazer,1,37.9,SP
2017-07-18,cool_stuff,1,99.99,SP
2018-03-01,ferramentas_jardim,1,53.9,MG
2017-05-24,perfumaria,1,219.9,MA
2018-01-23,informatica_acessorios,2,100.0,SC
2017-03-06,brinquedos,1,104.99,BA
2017-12-01,moveis_decoracao,1,31.8,SP
2018-04-07,eletrodomesticos,1,39.5,MG
2018-08-20,construcao_ferramentas_construcao,1,32.5,SP
2018-03-25,bebes,1,987.0,SC
2017-07-31,ferramentas_jardim,1,59.9,SP
2017-02-07,perfumaria,1,109.9,RS
2017-03-16,esporte_lazer,1,50.0,RJ
2017-03-16,cool_stuff,1,80.0,RJ
2018-03-02,automotivo,1,25.0,SC
2017-05-04,cool_stuff,1,199.0,GO
2017-08-07,moveis_escritorio,1,144.99,DF
2018-06-01,beleza_saude,1,555.0,RO
2017-04-10,esporte_lazer,1,99.99,CE
2017-11-27,moveis_decoracao,1,46.99,RS
2018-01-11,relogios_presentes,1,65.0,SP
2017-06-03,perfumaria,1,56.99,PB
2017-09-20,esporte_lazer,2,45.9,SP
2018-08-16,utilidades_domesticas,1,84.0,SP
2018-02-23,bebes,1,169.9,DF
2017-09-29,brinquedos,1,28.8,SP
2018-05-01,utilidades_domesticas,1,120.0,RS
2017-05-20,utilidades_domesticas,1,92.0,SP
2018-06-16,esporte_lazer,1,109.9,MG
2017-12-21,cool_stuff,1,166.99,SP
2017-09-11,automotivo,1,25.99,SP
2017-04-08,alimentos,1,74.0,ES
2018-03-13,consoles_games,1,98.0,RJ
2018-07-20,moveis_decoracao,1,70.0,RR
2017-02-14,moveis_decoracao,1,40.9,RJ
2017-10-16,bebes,1,51.87,RJ
2017-11-29,cama_mesa_banho,1,89.9,SP
2018-06-27,utilidades_domesticas,1,265.0,RJ
2018-08-28,esporte_lazer,1,14.9,SP
2018-02-18,moveis_decoracao,1,79.99,SP
2018-01-24,relogios_presentes,1,55.0,SP
2017-10-16,bebes,1,99.0,RS
2018-01-24,utilidades_domesticas,1,61.9,SP
2018-01-08,telefonia,1,18.49,MT
2017-11-16,cama_mesa_banho,1,56.99,SP
2018-02-22,fashion_calcados,1,157.9,PE
2018-06-21,informatica_acessorios,1,99.0,DF
2018-01-07,automotivo,1,108.0,ES
2018-04-18,automotivo,1,60.0,DF
2017-11-28,perfumaria,1,118.0,MG
2017-08-21,esporte_lazer,1,199.9,PE
2017-03-30,telefonia_fixa,4,139.99,BA
2017-09-01,beleza_saude,1,54.9,SP
2017-03-25,utilidades_domesticas,2,26.9,MG
2017-11-23,bebes,1,399.99,RJ
2017-03-20,cool_stuff,1,849.0,PR
2018-08-19,moveis_decoracao,1,269.9,MG
2018-08-09,relogios_presentes,1,146.01,SP
2018-04-25,eletronicos,1,59.9,SP
2018-08-16,fraldas_higiene,1,46.0,SP
2018-03-20,cama_mesa_banho,1,29.99,SP
2018-03-20,cama_mesa_banho,1,29.99,SP
2018-05-09,automotivo,1,39.99,RJ
2016-10-06,bebes,1,159.9,SP
2018-04-17,automotivo,1,59.9,SP
2018-08-21,cool_stuff,1,27.19,SP
2017-11-06,cool_stuff,1,610.0,CE
2018-07-23,utilidades_domesticas,1,25.0,SP
2017-04-23,beleza_saude,1,151.0,RJ
2017-11-01,telefonia,1,16.9,MG
2018-01-13,portateis_casa_forno_e_cafe,1,369.99,SP
2018-04-01,telefonia,1,12.99,SP
2018-04-01,informatica_acessorios,1,19.9,SP
2018-04-17,bebes,1,109.9,SP
2018-02-20,beleza_saude,1,69.9,PI
2018-03-09,moveis_decoracao,1,140.0,SP
2017-11-04,utilidades_domesticas,1,57.0,PA
2018-04-25,artes,1,48.9,MG
2018-03-27,beleza_saude,1,380.0,RS
2018-02-13,livros_interesse_geral,1,15.0,SP
2018-08-21,brinquedos,1,39.9,PB
2018-06-13,beleza_saude,1,40.0,MG
2018-07-19,instrumentos_musicais,1,89.0,ES
2018-06-27,relogios_presentes,1,199.99,SP
2018-01-07,eletronicos,1,1850.0,PB
2017-08-29,pet_shop,2,99.9,SP
2017-07-21,eletroportateis,1,103.99,SP
2018-01-02,alimentos_bebidas,2,8.99,CE
2018-08-18,cool_stuff,1,132.08,RJ
2018-02-23,eletronicos,1,19.9,RN
2017-07-28,perfumaria,1,56.99,ES
2018-04-23,beleza_saude,1,74.99,RJ
2017-10-02,esporte_lazer,1,171.0,PR
2017-08-03,telefonia_fixa,1,90.0,SP
2018-05-11,eletronicos,1,26.9,RJ
2018-02-13,ferramentas_jardim,1,49.9,SP
2018-05-06,utilidades_domesticas,4,33.0,RJ
2018-03-22,eletrodomesticos,1,50.99,GO
2017-11-15,perfumaria,1,109.9,SP
2018-04-21,informatica_acessorios,1,59.9,SP
2017-08-05,automotivo,1,74.9,RJ
2017-09-05,cama_mesa_banho,1,189.9,MG
2018-01-28,relogios_presentes,1,190.83,MG
2018-07-03,beleza_saude,1,57.9,PR
2018-05-22,informatica_acessorios,2,79.9,SC
2018-04-09,bebes,1,70.0,PR
2017-12-01,moveis_cozinha_area_de_servico_jantar_e_jardim,1,140.0,MG
2018-04-17,cama_mesa_banho,1,110.0,SP
2017-02-14,moveis_decoracao,1,299.99,CE
2017-12-03,cool_stuff,1,199.0,SP
2017-08-26,fashion_bolsas_e_acessorios,1,49.9,BA
2018-03-30,cama_mesa_banho,1,21.99,PR
2018-03-28,cool_stuff,1,35.0,SP
